owner,name,industry,confidence,reasoning
gcoronelc,UNI-FIEE-2023-2-BMA15-Q,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Nacional de Ingeniería, incluyendo detalles como el lugar, horario, inicio, y recursos útiles para el curso."
gcoronelc,UNI-EPIES-DAS-2023-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Análisis y Diseño de Sistemas ofrecido en la UNI (Universidad Nacional de Ingeniería) en Perú, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIM-20231-MB545-E,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso universitario de Programación Orientada a Objetos con Visual C++ ofrecido en la UNI - FIM, lo que indica que su propósito principal es educativo."
gcoronelc,CEPSUNI-DISBD-63948,P - Enseñanza,0.95,"El repositorio contiene información sobre un curso de diseño de bases de datos relacionales, incluyendo detalles del curso, del docente, y recursos educativos, lo que indica que está directamente relacionado con actividades educativas."
gcoronelc,CEPSUNI-SQL3-63999,P - Enseñanza,0.95,"El repositorio contiene información sobre un curso de SQL Server ofrecido por CEPS-UNI, incluyendo detalles del curso, recursos y enlaces a cursos virtuales. Esto indica que el software o contenido está destinado a la enseñanza."
gcoronelc,CEPSUNI-DISBD-63542,P - Enseñanza,0.95,"El repositorio describe un taller de diseño de bases de datos relacionales ofrecido por CEPS-UNI, incluyendo información sobre el curso, el docente, y recursos educativos. Esto indica que el software o contenido está directamente relacionado con actividades educativas."
gcoronelc,IGH-MAYO-2023,P - Enseñanza,0.95,"El repositorio describe un taller de desarrollo de software, indicando un entorno educativo y de aprendizaje, lo que se alinea con la categoría de enseñanza."
gcoronelc,UNI-FIM-20231-MB545-D,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Programación Orientada a Objetos ofrecido en la UNI (Universidad Nacional de Ingeniería) en Perú, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIM-20231-MB545-F,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación (Visual C++) ofrecido en la UNI - FIM, incluyendo detalles como horarios de teoría y práctica, información del docente y enlaces a material de curso. Esto indica que el software o contenido está destinado a la enseñanza."
gcoronelc,UCV_POO_202301-A2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito es educativo."
gcoronelc,IGH-JAVA-ORACLE-2021,P - Enseñanza,0.95,"El repositorio describe un taller de programación con Java y Oracle, mencionando un docente y módulos de aprendizaje, lo cual indica que su propósito principal es educativo."
gcoronelc,IGH-MARZO-2023,P - Enseñanza,1.0,"El repositorio describe un taller de desarrollo de software, indicando un entorno educativo y de aprendizaje, lo cual se alinea directamente con la categoría de enseñanza."
gcoronelc,CEPSUNI-SQL4-60802,P - Enseñanza,0.95,"El repositorio describe un taller de Business Intelligence con SQL Server ofrecido en CEPS-UNI, lo que indica que es un recurso educativo. La información detallada sobre el curso, incluyendo horarios, duración y recursos educativos, apoya la clasificación en la categoría de enseñanza."
gcoronelc,CEPSUNI-SQL3-60978,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso de administración de bases de datos SQL Server, indicando lugar, horario, y recursos educativos, lo que sugiere que su propósito principal es educativo."
gcoronelc,SPRING-REST-2022,P - Enseñanza,0.95,"El repositorio describe un taller realizado en la UNI (Universidad Nacional de Ingeniería) sobre Spring REST, lo que indica que es un proyecto educativo. La información detallada sobre el lugar, horario, y duración del taller, así como los enlaces a cursos virtuales y cupones Udemy, refuerzan su clasificación en la categoría de enseñanza."
gcoronelc,CEPSUNI-SQL1-63047,P - Enseñanza,0.95,"El repositorio describe un taller de SQL Server ofrecido por CEPS-UNI, incluyendo detalles sobre el lugar, horario, y enlaces a cursos virtuales, lo que indica que está directamente relacionado con actividades educativas."
gcoronelc,UC-FUND-PROG-2020-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Fundamentos de Programación ofrecido en la Universidad Continental, lo cual indica que su propósito es educativo."
gcoronelc,JAVA-OO-2020-1,P - Enseñanza,0.95,"El repositorio describe un taller de Java Orientado a Objetos ofrecido en SistemasUNI, incluyendo detalles como lugar, horario, inicio, y duración. Esto indica que el software está destinado a fines educativos."
gcoronelc,UNI-EPIES-DAS-2022-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de Análisis y Diseño de Sistemas, incluyendo detalles como el lugar, horarios, docente y materiales de estudio, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_GDI-2_202202-B1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_GDI-2_202202-A1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito principal es educativo."
gcoronelc,UCONT-SPRING-BOOT-2022,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un taller educativo ofrecido en la Universidad Continental, lo que indica que su propósito principal es la enseñanza."
gcoronelc,UNI-FIIS-SPRING-BOOT-01,P - Enseñanza,0.95,"El repositorio describe un taller de Spring Boot ofrecido en la UNI - FIIS, indicando lugar, horario, y docente, lo cual sugiere que es un proyecto educativo o universitario."
gcoronelc,UNI-FIIS-JAVA-WEB-002,P - Enseñanza,0.95,"El repositorio describe un taller de desarrollo web con Java ofrecido en la UNI-FIIS, lo que indica que es un proyecto educativo universitario."
gcoronelc,UNI-FIIS-PROG-JAVA-2022-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación en Java ofrecido en la UNI - FIIS, lo que indica que su propósito principal es educativo."
gcoronelc,ISIL-EMP-JAVA-EE-001,P - Enseñanza,0.95,"El repositorio está claramente orientado a un taller de programación Java EE para la SUNARP, indicando horas y sesiones, lo que sugiere un contexto educativo. Además, se menciona un docente y recursos recomendados para el aprendizaje, lo que refuerza su clasificación en la categoría de enseñanza."
gcoronelc,UNI-EPIES-DAS-2021-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Análisis y Diseño de Sistemas ofrecido en la UNI (Universidad Nacional de Ingeniería) en Perú, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_GDEI-II_202201-A1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario sobre gestión de datos con SQL Server, ofrecido en la Universidad Cesar Vallejo. La información detalla el horario, el inicio del curso y el docente a cargo."
gcoronelc,UNI-EPIES-DAS-2022-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Diseño y Análisis de Sistemas en la UNI (Universidad Nacional de Ingeniería), lo que indica que es un proyecto universitario."
gcoronelc,UCV_GDEI-II_202201-B1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito es educativo y de enseñanza."
gcoronelc,UNI-FIIS-BD2-2022-1,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un taller de base de datos ofrecido en una universidad (UNI - FIIS), lo que indica que su propósito principal es educativo. La descripción y el contenido del README proporcionan información sobre el curso, el horario, el docente y los materiales de estudio, lo que refuerza su clasificación en la categoría de enseñanza."
gcoronelc,UC-2022-10-17583,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Fundamentos de Programación impartido en la Universidad Continental, lo que indica que su propósito principal es educativo."
gustavocadev,nextjs-drizzle-orm-sqlite,J - Información y comunicación,0.95,"El repositorio describe un proyecto técnico que integra Drizzle ORM, Next.js y SQLite, lo cual indica que se trata de un desarrollo de software sin una aplicación específica a una industria mencionada. Por lo tanto, se clasifica en Información y comunicación."
gustavocadev,mongoose-sveltekit-example,J - Información y comunicación,0.95,"El repositorio describe cómo crear y desarrollar un proyecto usando Svelte, lo cual es una tecnología de desarrollo web. No se especifica una industria o aplicación final concreta, por lo que se clasifica en Información y comunicación debido a su naturaleza técnica y de desarrollo de software."
gustavocadev,qwik-drizzle-orm-planetscale,J - Información y comunicación,0.95,"El repositorio describe un ejemplo de integración de tecnologías para desarrollo web, específicamente autenticación y ORM con Qwik. Esto indica un enfoque en el desarrollo de software y tecnologías de la información, sin una aplicación directa a una industria específica."
gustavocadev,qwik-lucia-auth,J - Información y comunicación,0.95,"El repositorio describe un ejemplo de cómo usar Lucia Auth y Prisma con Qwik, lo cual indica que se trata de un proyecto relacionado con el desarrollo de software y tecnologías de la información."
